 Id,X,Y,Slice
5399,908.5,234.786,17
5400,894.357,246.357,17
5401,882.786,290.071,17
5402,860.929,304.214,17
5403,905.929,300.357,17
5404,954.786,311.929,17
5405,959.929,346.643,17
5406,979.214,392.929,17
5407,1034.5,256.643,17
5408,1035.786,241.214,17
5409,1012.643,212.929,17
5410,1040.929,221.929,17
5411,1055.071,215.5,17
5412,1069.214,272.071,17
5413,1085.929,299.071,17
5414,1070.5,324.786,17
5415,1130.929,288.786,17
5416,1193.929,278.5,17
5417,1160.5,219.357,17
5418,1136.071,189.786,17
5419,1089.786,176.929,17
5420,995.929,155.071,17
5421,1013.929,392.929,17
5422,998.5,485.5,17
5423,993.357,488.071,17
5424,965.071,475.214,17
5425,1067.929,522.786,17
5426,1020.357,557.5,17
5427,1047.357,581.929,17
5428,1058.929,596.071,17
5429,1083.357,601.214,17
5430,1079.5,617.929,17
5431,1087.214,648.786,17
5432,1085.929,678.357,17
5433,977.929,691.214,17
5434,971.5,679.643,17
5435,967.643,605.071,17
5436,968.929,585.786,17
5437,986.929,579.357,17
5438,941.929,553.643,17
5439,916.214,500.929,17
5440,875.071,401.929,17
5441,953.5,410.929,17
5442,894.357,630.786,17
5443,898.214,647.5,17
5444,908.5,700.214,17
5445,858.357,632.071,17
5446,819.786,643.643,17
5447,815.929,661.643,17
5448,808.214,718.214,17
5449,733.643,710.5,17
5450,695.071,698.929,17
5451,697.643,646.214,17
5452,687.357,624.357,17
5453,661.643,646.214,17
5454,641.071,635.929,17
5455,621.786,656.5,17
5456,623.071,625.643,17
5457,617.929,615.357,17
5458,579.357,652.643,17
5459,570.357,632.071,17
5460,579.357,628.214,17
5461,572.929,615.357,17
5462,545.929,648.786,17
5463,539.5,652.643,17
5464,543.357,687.357,17
5465,502.214,643.643,17
5466,494.5,619.214,17
5467,512.5,605.071,17
5468,529.214,578.071,17
5469,567.786,570.357,17
5470,616.643,547.214,17
5471,662.929,535.643,17
5472,680.929,543.357,17
5473,714.357,558.786,17
5474,751.643,578.071,17
5475,800.5,589.643,17
5476,822.357,500.929,17
5477,785.071,446.929,17
5478,760.643,467.5,17
5479,682.214,482.929,17
5480,828.786,419.929,17
5481,791.5,400.643,17
5482,743.929,380.071,17
5483,779.929,304.214,17
5484,770.929,282.357,17
5485,710.5,279.786,17
5486,697.643,229.643,17
5487,704.071,187.214,17
5488,704.071,173.071,17
5489,725.929,152.5,17
5490,736.214,116.5,17
5491,727.214,83.071,17
5492,742.643,39.357,17
5493,777.357,66.357,17
5494,773.5,94.643,17
5495,791.5,160.214,17
5496,759.357,214.214,17
5497,824.929,236.071,17
5498,668.071,380.071,17
5499,652.643,338.929,17
5500,626.929,332.5,17
5501,605.071,331.214,17
5502,561.357,320.929,17
5503,545.929,329.929,17
5504,535.643,338.929,17
5505,556.214,380.071,17
5506,560.071,396.786,17
5507,616.643,432.786,17
5508,624.357,488.071,17
5509,556.214,471.357,17
5510,539.5,506.071,17
5511,542.071,521.5,17
5512,513.786,539.5,17
5513,481.643,547.214,17
5514,455.929,502.214,17
5515,462.357,481.643,17
5516,444.357,466.214,17
5517,457.214,459.786,17
5518,480.357,440.5,17
5519,526.643,422.5,17
5520,491.929,378.786,17
5521,452.071,381.357,17
5522,480.357,310.643,17
5523,461.071,281.071,17
5524,452.071,302.929,17
5525,463.643,326.071,17
5526,423.786,309.357,17
5527,428.929,259.214,17
5528,421.214,247.643,17
5529,569.071,283.643,17
5530,616.643,238.643,17
5531,673.214,192.357,17
5532,643.643,160.214,17
5533,647.5,138.357,17
5534,642.357,130.643,17
5535,656.5,122.929,17
5536,653.929,86.929,17
5537,679.643,41.929,17
5538,608.929,20.071,17
5539,598.643,3.357,17
5540,548.5,16.214,17
5541,525.357,7.214,17
5542,457.214,22.643,17
5543,412.214,45.786,17
5544,431.5,59.929,17
5545,383.929,72.786,17
5546,394.214,89.5,17
5547,403.214,110.071,17
5548,412.214,115.214,17
5549,453.357,104.929,17
5550,526.643,113.929,17
5551,566.5,75.357,17
5552,575.5,131.929,17
5553,575.5,153.786,17
5554,548.5,160.214,17
5555,533.071,170.5,17
5556,548.5,205.214,17
5557,515.071,206.5,17
5558,477.786,201.357,17
5559,448.214,175.643,17
5560,445.643,216.786,17
5561,398.071,220.643,17
5562,374.929,211.643,17
5563,372.357,237.357,17
5564,385.214,185.929,17
5565,356.929,194.929,17
5566,340.214,174.357,17
5567,309.357,175.643,17
5568,308.071,188.5,17
5569,300.357,197.5,17
5570,292.643,210.357,17
5571,288.786,223.214,17
5572,265.643,229.643,17
5573,251.5,264.357,17
5574,215.5,241.214,17
5575,214.214,299.071,17
5576,174.357,305.5,17
5577,152.5,283.643,17
5578,108.786,269.5,17
5579,81.786,293.929,17
5580,79.214,308.071,17
5581,93.357,301.643,17
5582,38.071,308.071,17
5583,9.786,319.643,17
5584,17.5,261.786,17
5585,0.786,237.357,17
5586,2.071,212.929,17
5587,35.5,229.643,17
5588,74.071,189.786,17
5589,2.071,98.5,17
5590,23.929,26.5,17
5591,66.357,47.071,17
5592,53.5,67.643,17
5593,70.214,79.214,17
5594,125.5,50.929,17
5595,138.357,44.5,17
5596,151.214,95.929,17
5597,174.357,164.071,17
5598,218.071,147.357,17
5599,239.929,147.357,17
5600,211.643,179.5,17
5601,230.929,54.786,17
5602,327.357,30.357,17
5603,275.929,26.5,17
5604,115.214,218.071,17
5605,288.786,95.929,17
5606,332.5,327.357,17
5607,395.5,346.643,17
5608,398.071,372.357,17
5609,327.357,382.643,17
5610,302.929,363.357,17
5611,243.786,413.5,17
5612,212.929,422.5,17
5613,170.5,405.786,17
5614,124.214,390.357,17
5615,101.071,365.929,17
5616,92.071,346.643,17
5617,125.5,327.357,17
5618,48.357,377.5,17
5619,8.5,378.786,17
5620,54.786,428.929,17
5621,116.5,403.214,17
5622,117.786,413.5,17
5623,200.071,444.357,17
5624,148.643,435.357,17
5625,138.357,459.786,17
5626,103.643,455.929,17
5627,62.5,454.643,17
5628,40.643,472.643,17
5629,121.643,491.929,17
5630,38.071,521.5,17
5631,3.357,511.214,17
5632,216.786,494.5,17
5633,252.786,500.929,17
5634,336.357,485.5,17
5635,335.071,437.929,17
5636,427.643,495.786,17
5637,419.929,565.214,17
5638,391.643,611.5,17
5639,416.071,657.786,17
5640,417.357,666.786,17
5641,368.5,710.5,17
5642,377.5,670.643,17
5643,297.786,696.357,17
5644,286.214,647.5,17
5645,354.357,619.214,17
5646,311.929,624.357,17
5647,281.071,611.5,17
5648,269.5,619.214,17
5649,243.786,621.786,17
5650,206.5,587.071,17
5651,201.357,567.786,17
5652,212.929,557.5,17
5653,283.643,565.214,17
5654,301.643,538.214,17
5655,328.643,544.643,17
5656,184.643,673.214,17
5657,152.5,686.071,17
5658,107.5,642.357,17
5659,83.071,617.929,17
5660,52.214,596.071,17
5661,68.929,592.214,17
5662,86.929,588.357,17
5663,88.214,581.929,17
5664,103.643,597.357,17
5665,65.071,677.071,17
5666,243.786,718.214,17
5667,26.5,26.5,18
5668,68.929,54.786,18
5669,74.071,80.5,18
5670,35.5,71.5,18
5671,3.357,102.357,18
5672,4.643,126.786,18
5673,11.071,201.357,18
5674,4.643,230.929,18
5675,12.357,246.357,18
5676,43.214,232.214,18
5677,66.357,185.929,18
5678,115.214,214.214,18
5679,119.071,255.357,18
5680,107.5,261.786,18
5681,93.357,282.357,18
5682,76.643,296.5,18
5683,93.357,305.5,18
5684,45.786,302.929,18
5685,17.5,315.786,18
5686,8.5,389.071,18
5687,41.929,381.357,18
5688,84.357,345.357,18
5689,98.5,338.929,18
5690,120.357,326.071,18
5691,94.643,355.643,18
5692,120.357,380.071,18
5693,121.643,396.786,18
5694,129.357,417.357,18
5695,108.786,426.357,18
5696,103.643,450.786,18
5697,68.929,448.214,18
5698,61.214,427.643,18
5699,41.929,482.929,18
5700,41.929,521.5,18
5701,4.643,508.643,18
5702,111.357,486.786,18
5703,147.357,468.786,18
5704,197.5,436.643,18
5705,173.071,403.214,18
5706,50.929,599.929,18
5707,75.357,590.929,18
5708,84.357,588.357,18
5709,95.929,594.786,18
5710,84.357,610.214,18
5711,101.071,644.929,18
5712,71.5,677.071,18
5713,151.214,691.214,18
5714,176.929,671.929,18
5715,157.643,727.214,18
5716,241.214,716.929,18
5717,299.071,691.214,18
5718,288.786,723.357,18
5719,243.786,611.5,18
5720,202.643,580.643,18
5721,205.214,562.643,18
5722,193.643,565.214,18
5723,224.5,499.643,18
5724,252.786,502.214,18
5725,287.5,637.214,18
5726,281.071,611.5,18
5727,257.929,610.214,18
5728,319.643,616.643,18
5729,346.643,620.5,18
5730,382.643,675.786,18
5731,367.214,720.786,18
5732,410.929,671.929,18
5733,419.929,664.214,18
5734,430.214,665.5,18
5735,414.786,605.071,18
5736,410.929,576.786,18
5737,320.929,543.357,18
5738,300.357,538.214,18
5739,293.929,553.643,18
5740,333.786,484.214,18
5741,323.5,445.643,18
5742,349.214,444.357,18
5743,268.214,435.357,18
5744,241.214,414.786,18
5745,326.071,389.071,18
5746,308.071,396.786,18
5747,308.071,351.786,18
5748,157.643,283.643,18
5749,166.643,301.643,18
5750,210.357,304.214,18
5751,205.214,241.214,18
5752,238.643,260.5,18
5753,273.357,228.357,18
5754,281.071,228.357,18
5755,299.071,214.214,18
5756,295.214,193.643,18
5757,296.5,180.786,18
5758,234.786,140.929,18
5759,201.357,139.643,18
5760,210.357,178.214,18
5761,173.071,160.214,18
5762,153.786,89.5,18
5763,125.5,63.786,18
5764,126.786,45.786,18
5765,243.786,61.214,18
5766,272.071,38.071,18
5767,282.357,25.214,18
5768,337.643,31.643,18
5769,386.5,71.5,18
5770,400.643,81.786,18
5771,401.929,99.786,18
5772,418.643,124.214,18
5773,444.357,103.643,18
5774,458.5,75.357,18
5775,431.5,61.214,18
5776,421.214,53.5,18
5777,419.929,35.5,18
5778,403.214,5.929,18
5779,454.643,22.643,18
5780,509.929,14.929,18
5781,531.786,8.5,18
5782,547.214,12.357,18
5783,596.071,17.5,18
5784,677.071,43.214,18
5785,741.357,38.071,18
5786,655.214,86.929,18
5787,657.786,134.5,18
5788,653.929,142.214,18
5789,642.357,126.786,18
5790,590.929,133.214,18
5791,530.5,112.643,18
5792,551.071,162.786,18
5793,571.643,158.929,18
5794,525.357,170.5,18
5795,544.643,202.643,18
5796,508.643,205.214,18
5797,486.786,200.071,18
5798,450.786,170.5,18
5799,439.214,215.5,18
5800,389.071,220.643,18
5801,362.071,212.929,18
5802,353.071,194.929,18
5803,341.5,173.071,18
5804,381.357,182.071,18
5805,419.929,250.214,18
5806,423.786,254.071,18
5807,466.214,277.214,18
5808,441.786,297.786,18
5809,457.214,320.929,18
5810,491.929,313.214,18
5811,405.786,342.786,18
5812,391.643,363.357,18
5813,337.643,323.5,18
5814,457.214,378.786,18
5815,485.5,380.071,18
5816,432.786,416.071,18
5817,470.071,416.071,18
5818,480.357,443.071,18
5819,463.643,462.357,18
5820,439.214,467.5,18
5821,449.5,489.357,18
5822,454.643,477.786,18
5823,448.214,508.643,18
5824,520.214,428.929,18
5825,571.643,408.357,18
5826,565.214,382.643,18
5827,540.786,340.214,18
5828,543.357,329.929,18
5829,557.5,320.929,18
5830,579.357,274.643,18
5831,621.786,237.357,18
5832,644.929,162.786,18
5833,603.786,324.786,18
5834,625.643,324.786,18
5835,660.357,344.071,18
5836,643.643,351.786,18
5837,557.5,437.929,18
5838,553.643,463.643,18
5839,540.786,502.214,18
5840,540.786,518.929,18
5841,513.786,534.357,18
5842,491.929,551.071,18
5843,530.5,574.214,18
5844,565.214,572.929,18
5845,493.214,598.643,18
5846,497.071,626.929,18
5847,509.929,639.786,18
5848,533.071,656.5,18
5849,554.929,644.929,18
5850,545.929,665.5,18
5851,544.643,696.357,18
5852,575.5,635.929,18
5853,583.214,626.929,18
5854,588.357,639.786,18
5855,587.071,662.929,18
5856,606.357,614.071,18
5857,621.786,616.643,18
5858,642.357,638.5,18
5859,686.071,647.5,18
5860,653.929,661.643,18
5861,626.929,660.357,18
5862,686.071,623.071,18
5863,704.071,706.643,18
5864,740.071,704.071,18
5865,733.643,675.786,18
5866,614.071,556.214,18
5867,592.214,511.214,18
5868,617.929,480.357,18
5869,620.5,430.214,18
5870,673.214,380.071,18
5871,682.214,454.643,18
5872,684.786,473.929,18
5873,666.786,531.786,18
5874,678.357,549.786,18
5875,711.786,561.357,18
5876,749.071,566.5,18
5877,801.786,599.929,18
5878,809.5,646.214,18
5879,804.357,670.643,18
5880,810.786,724.643,18
5881,853.214,624.357,18
5882,729.786,83.071,18
5883,760.643,95.929,18
5884,733.643,117.786,18
5885,732.357,149.929,18
5886,705.357,173.071,18
5887,707.929,187.214,18
5888,665.5,197.5,18
5889,689.929,223.214,18
5890,697.643,232.214,18
5891,710.5,281.071,18
5892,747.786,383.929,18
5893,756.786,468.786,18
5894,785.071,439.214,18
5895,827.5,426.357,18
5896,785.071,400.643,18
5897,830.071,497.071,18
5898,917.5,502.214,18
5899,880.214,404.5,18
5900,782.5,314.5,18
5901,777.357,281.071,18
5902,764.5,211.643,18
5903,782.5,162.786,18
5904,849.357,138.357,18
5905,885.357,124.214,18
5906,866.071,164.071,18
5907,824.929,242.5,18
5908,853.214,296.5,18
5909,887.929,299.071,18
5910,900.786,306.786,18
5911,893.071,250.214,18
5912,894.357,243.786,18
5913,917.5,241.214,18
5914,948.357,237.357,18
5915,923.929,196.214,18
5916,926.5,158.929,18
5917,922.643,83.071,18
5918,917.5,31.643,18
5919,993.357,13.643,18
5920,962.5,76.643,18
5921,962.5,81.786,18
5922,1017.786,58.643,18
5923,1028.071,38.071,18
5924,1055.071,16.214,18
5925,1145.071,3.357,18
5926,1175.929,61.214,18
5927,1178.5,74.071,18
5928,1199.071,85.643,18
5929,1235.071,74.071,18
5930,1250.5,45.786,18
5931,1087.214,122.929,18
5932,1074.357,134.5,18
5933,1010.071,152.5,18
5934,994.643,161.5,18
5935,970.214,206.5,18
5936,1044.786,219.357,18
5937,1007.5,212.929,18
5938,1035.786,230.929,18
5939,1037.071,254.071,18
5940,1079.5,269.5,18
5941,1093.643,184.643,18
5942,1139.929,184.643,18
5943,1157.929,205.214,18
5944,1201.643,140.929,18
5945,1233.786,126.786,18
5946,1241.5,130.643,18
5947,1255.643,194.929,18
5948,1232.5,180.786,18
5949,1286.5,218.071,18
5950,1272.357,284.929,18
5951,1283.929,320.929,18
5952,1280.071,363.357,18
5953,1223.5,349.214,18
5954,1197.786,275.929,18
5955,1143.786,292.643,18
5956,1088.5,297.786,18
5957,1074.357,324.786,18
5958,950.929,311.929,18
5959,956.071,344.071,18
5960,975.357,389.071,18
5961,974.071,472.643,18
5962,998.5,476.5,18
5963,995.929,484.214,18
5964,963.786,517.643,18
5965,949.643,548.5,18
5966,986.929,578.071,18
5967,961.214,610.214,18
5968,974.071,608.929,18
5969,882.786,634.643,18
5970,887.929,643.643,18
5971,899.5,692.5,18
5972,979.214,687.357,18
5973,1028.071,566.5,18
5974,1039.643,576.786,18
5975,1052.5,588.357,18
5976,1071.786,594.786,18
5977,1069.214,619.214,18
5978,1085.929,644.929,18
5979,1084.643,679.643,18
5980,1134.786,650.071,18
5981,1169.5,642.357,18
5982,1186.214,642.357,18
5983,1204.214,673.214,18
5984,1197.786,684.786,18
5985,1217.071,687.357,18
5986,1224.786,716.929,18
5987,1267.214,655.214,18
5988,1193.929,581.929,18
5989,1152.786,497.071,18
5990,1119.357,490.643,18
5991,1093.643,476.5,18
5992,1013.929,399.357,18
5993,1136.071,408.357,18
5994,1125.786,443.071,18
5995,1177.214,414.786,18
5996,1205.5,427.643,18
5997,1217.071,405.786,18
5998,1226.071,440.5,18
5999,1183.643,450.786,18
6000,1287.786,715.643,19
6001,1226.071,706.643,19
6002,1226.071,691.214,19
6003,1192.643,686.071,19
6004,1196.5,670.643,19
6005,1190.071,650.071,19
6006,1172.071,642.357,19
6007,1141.214,642.357,19
6008,1089.786,679.643,19
6009,1079.5,637.214,19
6010,1079.5,624.357,19
6011,1087.214,593.5,19
6012,1058.929,592.214,19
6013,1030.643,580.643,19
6014,1030.643,566.5,19
6015,1184.929,581.929,19
6016,1231.214,596.071,19
6017,1262.071,551.071,19
6018,1222.214,543.357,19
6019,1271.071,655.214,19
6020,1249.214,662.929,19
6021,1060.214,520.214,19
6022,1083.357,470.071,19
6023,1148.929,489.357,19
6024,1127.071,486.786,19
6025,1129.643,443.071,19
6026,1132.214,399.357,19
6027,1156.643,387.786,19
6028,1186.214,408.357,19
6029,1192.643,427.643,19
6030,1195.214,452.071,19
6031,1222.214,407.071,19
6032,1224.786,440.5,19
6033,1236.357,349.214,19
6034,1280.071,356.929,19
6035,1287.786,313.214,19
6036,1269.786,288.786,19
6037,1289.071,221.929,19
6038,1258.214,198.786,19
6039,1250.5,134.5,19
6040,1235.071,124.214,19
6041,1183.643,137.071,19
6042,1218.357,170.5,19
6043,1178.5,59.929,19
6044,1178.5,75.357,19
6045,1204.214,68.929,19
6046,1206.786,76.643,19
6047,1228.643,76.643,19
6048,1247.929,49.643,19
6049,1151.5,5.929,19
6050,1100.071,32.929,19
6051,1035.786,32.929,19
6052,1053.786,16.214,19
6053,1010.071,58.643,19
6054,981.786,18.786,19
6055,999.786,4.643,19
6056,920.071,40.643,19
6057,945.786,79.214,19
6058,966.357,83.071,19
6059,1069.214,131.929,19
6060,1088.5,129.357,19
6061,1097.5,176.929,19
6062,1137.357,188.5,19
6063,1159.214,207.786,19
6064,1160.5,236.071,19
6065,1187.5,286.214,19
6066,1133.5,290.071,19
6067,1079.5,266.929,19
6068,1075.643,300.357,19
6069,1073.071,319.643,19
6070,1029.357,257.929,19
6071,1034.5,248.929,19
6072,1037.071,225.786,19
6073,1043.5,210.357,19
6074,1001.071,210.357,19
6075,993.357,157.643,19
6076,995.929,148.643,19
6077,935.5,158.929,19
6078,920.071,158.929,19
6079,934.214,179.5,19
6080,927.786,193.643,19
6081,940.643,193.643,19
6082,966.357,210.357,19
6083,932.929,238.643,19
6084,913.643,243.786,19
6085,886.643,236.071,19
6086,887.929,257.929,19
6087,853.214,290.071,19
6088,878.929,296.5,19
6089,905.929,306.786,19
6090,953.5,304.214,19
6091,953.5,344.071,19
6092,976.643,389.071,19
6093,1013.929,399.357,19
6094,1004.929,471.357,19
6095,986.929,477.786,19
6096,970.214,480.357,19
6097,912.357,511.214,19
6098,938.071,543.357,19
6099,968.929,597.357,19
6100,983.071,611.5,19
6101,988.214,576.786,19
6102,986.929,666.786,19
6103,903.357,644.929,19
6104,890.5,623.071,19
6105,860.929,623.071,19
6106,818.5,596.071,19
6107,805.643,639.786,19
6108,803.071,660.357,19
6109,796.643,719.5,19
6110,902.071,698.929,19
6111,741.357,711.786,19
6112,705.357,704.071,19
6113,697.643,646.214,19
6114,696.357,626.929,19
6115,668.071,644.929,19
6116,662.929,651.357,19
6117,648.786,642.357,19
6118,623.071,626.929,19
6119,624.357,647.5,19
6120,594.786,660.357,19
6121,583.214,641.071,19
6122,569.071,623.071,19
6123,549.786,652.643,19
6124,549.786,686.071,19
6125,502.214,633.357,19
6126,512.5,648.786,19
6127,497.071,597.357,19
6128,521.5,583.214,19
6129,574.214,569.071,19
6130,617.929,566.5,19
6131,674.5,534.357,19
6132,689.929,543.357,19
6133,707.929,549.786,19
6134,734.929,561.357,19
6135,814.643,500.929,19
6136,774.786,467.5,19
6137,792.786,440.5,19
6138,817.214,422.5,19
6139,869.929,412.214,19
6140,790.214,392.929,19
6141,755.5,380.071,19
6142,677.071,385.214,19
6143,688.643,484.214,19
6144,629.5,482.929,19
6145,623.071,436.643,19
6146,566.5,408.357,19
6147,565.214,431.5,19
6148,520.214,434.071,19
6149,549.786,467.5,19
6150,552.357,504.786,19
6151,553.643,520.214,19
6152,526.643,531.786,19
6153,500.929,542.071,19
6154,464.929,508.643,19
6155,463.643,488.071,19
6156,464.929,468.786,19
6157,462.357,454.643,19
6158,439.214,464.929,19
6159,470.071,436.643,19
6160,490.643,385.214,19
6161,459.786,374.929,19
6162,398.071,356.929,19
6163,381.357,367.214,19
6164,377.5,381.357,19
6165,476.5,308.071,19
6166,449.5,315.786,19
6167,448.214,305.5,19
6168,462.357,284.929,19
6169,430.214,265.643,19
6170,421.214,242.5,19
6171,437.929,221.929,19
6172,448.214,173.071,19
6173,477.786,191.071,19
6174,493.214,200.071,19
6175,554.929,211.643,19
6176,531.786,175.643,19
6177,560.071,148.643,19
6178,566.5,160.214,19
6179,642.357,119.071,19
6180,660.357,121.643,19
6181,650.071,133.214,19
6182,632.071,158.929,19
6183,620.5,237.357,19
6184,566.5,268.214,19
6185,556.214,317.071,19
6186,598.643,336.357,19
6187,620.5,331.214,19
6188,648.786,333.786,19
6189,660.357,369.786,19
6190,713.071,287.5,19
6191,691.214,233.5,19
6192,670.643,196.214,19
6193,696.357,176.929,19
6194,736.214,144.786,19
6195,724.643,122.929,19
6196,709.214,80.5,19
6197,653.929,80.5,19
6198,682.214,45.786,19
6199,689.929,31.643,19
6200,746.5,34.214,19
6201,776.071,68.929,19
6202,763.214,89.5,19
6203,785.071,149.929,19
6204,746.5,209.071,19
6205,857.071,146.071,19
6206,863.5,161.5,19
6207,889.214,131.929,19
6208,831.357,228.357,19
6209,770.929,279.786,19
6210,782.5,311.929,19
6211,468.786,414.786,19
6212,538.214,344.071,19
6213,562.643,386.5,19
6214,413.5,526.643,19
6215,416.071,574.214,19
6216,414.786,603.786,19
6217,427.643,664.214,19
6218,419.929,671.929,19
6219,376.214,673.214,19
6220,369.786,722.071,19
6221,349.214,617.929,19
6222,314.5,616.643,19
6223,290.071,638.5,19
6224,265.643,616.643,19
6225,239.929,614.071,19
6226,272.071,606.357,19
6227,292.643,674.5,19
6228,239.929,715.643,19
6229,156.357,697.643,19
6230,110.071,652.643,19
6231,72.786,680.929,19
6232,77.929,625.643,19
6233,43.214,607.643,19
6234,62.5,590.929,19
6235,80.5,574.214,19
6236,83.071,585.786,19
6237,52.214,526.643,19
6238,40.643,486.786,19
6239,71.5,448.214,19
6240,65.071,428.929,19
6241,38.071,368.5,19
6242,18.786,378.786,19
6243,95.929,364.643,19
6244,95.929,347.929,19
6245,88.214,376.214,19
6246,107.5,401.929,19
6247,148.643,475.214,19
6248,126.786,490.643,19
6249,192.357,427.643,19
6250,167.929,405.786,19
6251,143.5,430.214,19
6252,254.071,412.214,19
6253,250.214,502.214,19
6254,203.929,572.929,19
6255,335.071,544.643,19
6256,286.214,560.071,19
6257,309.357,539.5,19
6258,341.5,470.071,19
6259,364.643,506.071,19
6260,323.5,440.5,19
6261,329.929,387.786,19
6262,299.071,360.786,19
6263,326.071,326.071,19
6264,328.643,349.214,19
6265,430.214,304.214,19
6266,125.5,332.5,19
6267,103.643,305.5,19
6268,76.643,297.786,19
6269,65.071,300.357,19
6270,52.214,308.071,19
6271,13.643,318.357,19
6272,20.071,261.786,19
6273,5.929,234.786,19
6274,5.929,201.357,19
6275,47.071,219.357,19
6276,47.071,234.786,19
6277,63.786,188.5,19
6278,122.929,256.643,19
6279,99.786,269.5,19
6280,110.071,215.5,19
6281,153.786,279.786,19
6282,170.5,300.357,19
6283,200.071,241.214,19
6284,211.643,305.5,19
6285,241.214,265.643,19
6286,259.214,236.071,19
6287,278.5,223.214,19
6288,297.786,205.214,19
6289,302.929,184.643,19
6290,302.929,192.357,19
6291,335.071,174.357,19
6292,365.929,191.071,19
6293,374.929,207.786,19
6294,368.5,229.643,19
6295,386.5,194.929,19
6296,409.643,112.643,19
6297,405.786,98.5,19
6298,396.786,72.786,19
6299,417.357,49.643,19
6300,418.643,34.214,19
6301,461.071,18.786,19
6302,453.357,74.071,19
6303,445.643,102.357,19
6304,521.5,117.786,19
6305,562.643,66.357,19
6306,531.786,13.643,19
6307,509.929,25.214,19
6308,538.214,16.214,19
6309,598.643,7.214,19
6310,608.929,17.5,19
6311,583.214,133.214,19
6312,233.5,148.643,19
6313,218.071,139.643,19
6314,214.214,178.214,19
6315,170.5,164.071,19
6316,125.5,135.786,19
6317,65.071,75.357,19
6318,49.643,72.786,19
6319,71.5,43.214,19
6320,26.5,30.357,19
6321,147.357,44.5,19
6322,120.357,52.214,19
6323,155.071,89.5,19
6324,164.071,25.214,19
6325,239.929,57.357,19
6326,281.071,35.5,19
6327,291.357,31.643,19
6328,329.929,23.929,19
6329,293.929,92.071,19
6330,219.357,494.5,19
6331,1289.071,714.357,20
6332,1224.786,716.929,20
6333,1222.214,689.929,20
6334,1199.071,683.5,20
6335,1209.357,668.071,20
6336,1183.643,641.071,20
6337,1173.357,628.214,20
6338,1146.357,650.071,20
6339,1083.357,677.071,20
6340,1078.214,632.071,20
6341,1091.071,598.643,20
6342,1062.786,587.071,20
6343,1039.643,578.071,20
6344,1016.5,557.5,20
6345,1053.786,603.786,20
6346,1186.214,581.929,20
6347,1186.214,570.357,20
6348,1215.786,549.786,20
6349,1263.357,549.786,20
6350,1240.214,585.786,20
6351,1245.357,638.5,20
6352,1271.071,656.5,20
6353,1209.357,499.643,20
6354,1147.643,502.214,20
6355,1125.786,494.5,20
6356,1089.786,485.5,20
6357,1060.214,524.071,20
6358,1136.071,396.786,20
6359,1142.5,445.643,20
6360,1172.071,398.071,20
6361,1192.643,436.643,20
6362,1197.786,414.786,20
6363,1215.786,431.5,20
6364,1219.643,400.643,20
6365,1237.643,351.786,20
6366,1291.643,359.5,20
6367,1286.5,322.214,20
6368,1202.929,279.786,20
6369,1143.786,290.071,20
6370,1110.357,290.071,20
6371,1078.214,295.214,20
6372,1069.214,320.929,20
6373,1091.071,261.786,20
6374,1156.643,247.643,20
6375,1160.5,220.643,20
6376,1134.786,189.786,20
6377,1199.071,133.214,20
6378,1247.929,130.643,20
6379,1259.5,192.357,20
6380,1282.643,221.929,20
6381,1229.929,183.357,20
6382,1178.5,84.357,20
6383,1175.929,61.214,20
6384,1214.5,72.786,20
6385,1213.214,94.643,20
6386,1235.071,79.214,20
6387,1242.786,53.5,20
6388,1107.786,36.786,20
6389,1057.643,26.5,20
6390,1024.214,41.929,20
6391,1016.5,54.786,20
6392,998.5,4.643,20
6393,953.5,81.786,20
6394,974.071,89.5,20
6395,1065.357,131.929,20
6396,1082.071,129.357,20
6397,1093.643,184.643,20
6398,1052.5,214.214,20
6399,1038.357,221.929,20
6400,1037.071,246.357,20
6401,1031.929,265.643,20
6402,1011.357,214.214,20
6403,993.357,171.786,20
6404,943.214,162.786,20
6405,926.5,164.071,20
6406,930.357,196.214,20
6407,935.5,191.071,20
6408,954.786,209.071,20
6409,966.357,212.929,20
6410,922.643,242.5,20
6411,934.214,250.214,20
6412,886.643,252.786,20
6413,891.786,228.357,20
6414,899.5,239.929,20
6415,863.5,155.071,20
6416,855.786,146.071,20
6417,872.5,133.214,20
6418,909.786,86.929,20
6419,913.643,40.643,20
6420,808.214,67.643,20
6421,777.357,92.071,20
6422,750.357,58.643,20
6423,728.5,86.929,20
6424,781.214,67.643,20
6425,718.214,117.786,20
6426,682.214,56.071,20
6427,697.643,30.357,20
6428,741.357,32.929,20
6429,895.643,296.5,20
6430,889.214,295.214,20
6431,851.929,292.643,20
6432,828.786,232.214,20
6433,776.071,147.357,20
6434,724.643,156.357,20
6435,705.357,188.5,20
6436,674.5,201.357,20
6437,684.786,230.929,20
6438,701.5,229.643,20
6439,716.929,272.071,20
6440,770.929,282.357,20
6441,768.357,211.643,20
6442,782.5,308.071,20
6443,961.214,311.929,20
6444,954.786,344.071,20
6445,976.643,390.357,20
6446,1011.357,398.071,20
6447,1004.929,475.214,20
6448,989.5,489.357,20
6449,972.786,479.071,20
6450,907.214,497.071,20
6451,868.643,422.5,20
6452,835.214,417.357,20
6453,796.643,441.786,20
6454,755.5,464.929,20
6455,741.357,383.929,20
6456,830.071,495.786,20
